time,open,high,low,close
2026-08-28 11:15:00+00:00,4651.3,4653.9,4650.2,4651.4
2026-08-28 11:30:00+00:00,4651.4,4653.4,4643.6,4647.2
2026-08-28 11:45:00+00:00,4647.0,4648.6,4644.0,4645.6
2026-08-28 12:00:00+00:00,4645.6,4649.3,4643.2,4646.9
2026-08-28 12:15:00+00:00,4647.0,4656.4,4644.5,4654.5
2026-08-28 12:30:00+00:00,4654.3,4655.0,4641.2,4644.1
2026-08-28 12:45:00+00:00,4644.1,4655.2,4642.6,4654.1
2026-08-28 13:00:00+00:00,4654.2,4657.7,4648.6,4651.3
2026-08-28 13:15:00+00:00,4651.5,4656.7,4645.9,4656.3
2026-08-28 13:30:00+00:00,4656.1,4660.3,4651.1,4657.0
2026-08-28 13:45:00+00:00,4657.3,4680.8,4655.2,4657.5
2026-08-28 14:00:00+00:00,4657.4,4688.0,4594.6,4597.5
2026-08-28 14:15:00+00:00,4597.7,4620.5,4580.2,4603.2
2026-08-28 14:30:00+00:00,4603.5,4629.2,4603.0,4613.2
2026-08-28 14:45:00+00:00,4613.1,4633.0,4601.7,4629.0
2026-08-28 15:00:00+00:00,4629.3,4636.1,4609.5,4611.6
2026-08-28 15:15:00+00:00,4611.7,4620.7,4603.5,4618.8
2026-08-28 15:30:00+00:00,4619.0,4619.7,4586.5,4590.8
2026-08-28 15:45:00+00:00,4591.6,4598.1,4574.8,4575.7
2026-08-28 16:00:00+00:00,4575.9,4580.9,4548.0,4549.3
2026-08-28 16:15:00+00:00,4549.1,4555.0,4515.3,4531.6
2026-08-28 16:30:00+00:00,4531.6,4538.3,4516.7,4519.6
2026-08-28 16:45:00+00:00,4519.8,4535.9,4519.5,4529.9
2026-08-28 17:00:00+00:00,4530.1,4533.6,4521.9,4531.3
2026-08-28 17:15:00+00:00,4531.3,4537.2,4525.4,4528.4
2026-08-28 17:30:00+00:00,4528.5,4532.1,4510.5,4517.5
2026-08-28 17:45:00+00:00,4517.3,4526.1,4516.7,4519.7
2026-08-28 18:00:00+00:00,4519.7,4521.9,4509.5,4511.1
2026-08-28 18:15:00+00:00,4511.1,4513.5,4502.4,4506.2
2026-08-28 18:30:00+00:00,4505.9,4508.5,4495.0,4501.0
2026-08-28 18:45:00+00:00,4500.5,4507.9,4498.0,4506.5
2026-08-28 19:00:00+00:00,4506.5,4512.6,4502.4,4506.7
2026-08-28 19:15:00+00:00,4506.5,4513.2,4504.7,4512.0
2026-08-28 19:30:00+00:00,4511.6,4517.2,4510.8,4514.6
2026-08-28 19:45:00+00:00,4514.4,4514.4,4502.3,4507.9
2026-08-28 20:00:00+00:00,4507.9,4512.3,4504.9,4507.5
2026-08-28 20:15:00+00:00,4507.7,4510.2,4503.2,4507.4
2026-08-28 20:30:00+00:00,4507.5,4507.5,4503.4,4506.6
2026-08-28 20:45:00+00:00,4507.0,4529.9,4502.7,4529.9
2026-08-30 22:00:00+00:00,4506.3,4510.0,4505.0,4509.2
2026-08-30 22:15:00+00:00,4508.8,4515.9,4506.2,4509.2
2026-08-30 22:30:00+00:00,4509.0,4512.0,4502.2,4507.3
2026-08-30 22:45:00+00:00,4507.2,4512.0,4506.4,4510.9
2026-08-30 23:00:00+00:00,4510.8,4516.6,4508.8,4509.8
2026-08-30 23:15:00+00:00,4509.9,4514.4,4503.9,4506.8
2026-08-30 23:30:00+00:00,4506.4,4507.0,4495.7,4496.5
2026-08-30 23:45:00+00:00,4496.2,4509.6,4485.2,4507.8
2026-08-31 00:00:00+00:00,4507.8,4512.9,4502.4,4511.3
2026-08-31 00:15:00+00:00,4511.0,4514.6,4501.4,4505.7
2026-08-31 00:30:00+00:00,4506.2,4521.5,4506.2,4514.5
2026-08-31 00:45:00+00:00,4514.5,4518.3,4505.5,4505.7
2026-08-31 01:00:00+00:00,4505.8,4512.4,4485.3,4493.3
2026-08-31 01:15:00+00:00,4492.8,4503.5,4491.8,4493.5
2026-08-31 01:30:00+00:00,4493.0,4503.1,4485.6,4500.2
2026-08-31 01:45:00+00:00,4500.2,4501.9,4485.0,4489.6
2026-08-31 02:00:00+00:00,4489.1,4490.7,4466.0,4474.0
2026-08-31 02:15:00+00:00,4473.9,4477.2,4467.5,4472.4
2026-08-31 02:30:00+00:00,4472.1,4475.7,4451.2,4452.1
2026-08-31 02:45:00+00:00,4452.1,4472.4,4445.6,4472.3
2026-08-31 03:00:00+00:00,4472.3,4477.8,4471.1,4477.8
2026-08-31 03:15:00+00:00,4478.0,4483.6,4476.0,4477.3
2026-08-31 03:30:00+00:00,4477.2,4477.3,4469.5,4472.3
2026-08-31 03:45:00+00:00,4472.5,4476.8,4471.1,4472.0
2026-08-31 04:00:00+00:00,4472.3,4472.5,4466.4,4471.1
2026-08-31 04:15:00+00:00,4471.2,4471.3,4465.5,4465.5
2026-08-31 04:30:00+00:00,4465.5,4471.9,4462.5,4469.9
2026-08-31 04:45:00+00:00,4470.1,4475.0,4468.6,4474.6
2026-08-31 05:00:00+00:00,4474.6,4477.0,4469.2,4473.0
2026-08-31 05:15:00+00:00,4472.6,4490.5,4472.0,4489.9
2026-08-31 05:30:00+00:00,4490.3,4491.9,4480.4,4486.6
2026-08-31 05:45:00+00:00,4487.1,4493.5,4483.9,4492.7
2026-08-31 06:00:00+00:00,4492.7,4493.0,4478.9,4482.0
2026-08-31 06:15:00+00:00,4482.3,4489.0,4481.2,4486.0
2026-08-31 06:30:00+00:00,4485.7,4491.1,4481.3,4489.5
2026-08-31 06:45:00+00:00,4489.5,4493.0,4486.7,4489.4
2026-08-31 07:00:00+00:00,4489.2,4491.6,4485.5,4485.9
2026-08-31 07:15:00+00:00,4486.0,4498.5,4485.0,4494.1
2026-08-31 07:30:00+00:00,4494.1,4497.3,4491.3,4496.7
2026-08-31 07:45:00+00:00,4496.9,4498.2,4490.9,4493.3
2026-08-31 08:00:00+00:00,4493.3,4499.7,4487.1,4489.1
2026-08-31 08:15:00+00:00,4489.0,4491.4,4486.2,4490.5
